"","seq_id","Abudefduf","Acanthurus","Ammodytes","Anisotremus virginicus","Argyrosomus regius","Auxis","Balistes vetula","Caesio caerulaurea","Caesio cuning","Carcharhinus melanopterus","Carcharias taurus","Chiloscyllium griseum","Chiloscyllium punctatum","Chrysiptera cyanea","Clupea harengus","Clupeinae","Coris gaimard","Dicentrarchus labrax","Diodon","Epinephelus","Epinephelus lanceolatus","Euthynnus","Gadidae","Gadus","Ginglymostoma cirratum","Glaucostegus cemiculus","Gnathanodon speciosus","Grammistes sexlineatus","Gymnothorax funebris","Haemulon sciurus","Heniochus acuminatus","Heterodontus","Hippoglossus","Hypanus","Hypanus americanus","Hypophthalmichthys","Labroides dimidiatus","Lutjanus","Lutjanus kasmira","Lutjanus sebae","Megalops atlanticus","Megalops cyprinoides","Melanogrammus","Merluccius merluccius","Molva molva","Monodactylus argenteus","Naso","Naso elegans","Odonus niger","Orectolobus japonicus","Paracanthurus hepatus","Paranthias colonus","Platax","Pomacanthus maculosus","Pseudobalistes fuscus","Pseudocaranx dentex","Salmo salar","Sardina pilchardus","Scomber","Scomber scombrus","Siganus","Stegostoma tigrinum","Thalassoma","Trachinotus blochii","Trachinotus rhodopus","Trachurus trachurus","Trisopterus minutus","Acanthurus dussumieri","Acanthurus leucosternon","Acanthurus nigrofuscus","Acanthurus thompsoni","Alca torda","Alopias vulpinus","Ammodytes marinus","Ammodytes tobianus","Amphiprion","Anampses caeruleopunctatus","Anarrhichthys ocellatus","Anguilla anguilla","Anoplopoma fimbria","Antennatus tuberosus","Arenaria interpres","Atherina boyeri","Atherinopsis californiensis","Azurina lepidolepis","Balistapus undulatus","Belone belone","Bodianus bilunulatus","Bodianus pulcher","Brachyistius frenatus","Caesio","Caesio varilineata","Callionymus lyra","Calotomus","Cantherhines dumerilii","Caranx","Caranx crysos","Caretta caretta","Centropyge multispinis","Cephalopholis sexmaculata","Chaetodon","Chelidonichthys","Chelon","Chelon auratus","Chirolophis japonicus","Chlorophthalmus agassizi","Chromis weberi","Ciliata mustela","Ciliata septentrionalis","Cirrhitichthys oxycephalus","Citharichthys sordidus","Citharichthys stigmaeus","Clinocottus recalvus","Columba livia","Columba palumbus","Conger conger","Coris caudimacula","Coryphoblennius galerita","Crossorhombus valderostratus","Ctenochaetus binotatus","Ctenolabrus rupestris","Cyclopterus lumpus","Cyclothone alba","Cymatogaster aggregata","Decapterus","Diplodus sargus","Echiichthys vipera","Embiotoca jacksoni","Engraulis mordax","Esselenichthys carli","Gadiculus argenteus","Gadus morhua","Gasterosteus aculeatus","Girella nigricans","Gobio gobio","Gobius niger","Gobius paganellus","Gobiusculus flavescens","Gymnammodytes semisquamatus","Gymnothorax melatremus","Gymnothorax nudivomer","Halichoeres californicus","Halichoeres cosmetus","Heterostichus rostratus","Himantura uarnak","Kyphosus","Labrus bergylta","Labrus mixtus","Lamna ditropis","Larus","Larus occidentalis","Limanda","Liparis montagui","Liparis mucosus","Lipophrys pholis","Lutjanus argentimaculatus","Lutjanus bohar","Lutjanus fulviflamma","Megalaspis cordyla","Melichthys","Micrenophrys lilljeborgii","Micromesistius poutassou","Micrometrus aurora","Micrometrus minimus","Mola mola","Mulloidichthys","Mus musculus","Myliobatis californica","Myoxocephalus scorpius","Myripristis","Myripristis kuntee","Naso lopezi","Nerophis ophidion","Oncorhynchus mykiss","Ophiodon elongatus","Oplegnathus fasciatus","Ostorhinchus apogonoides","Oxylebius pictus","Pagellus bogaraveo","Parablennius gattorugine","Paracaesio sordida","Parupeneus macronemus","Parupeneus pleurostigma","Pateobatis fai","Pateobatis jenkinsii","Pelecanus occidentalis","Pervagor janthinosoma","Phanerodon vacca","Phoca vitulina","Phocoena phocoena","Pholis gunnellus","Phoxinus phoxinus","Platichthys stellatus","Plectorhinchus flavomaculatus","Plectorhinchus orientalis","Plotosus lineatus","Pollachius","Pollachius pollachius","Pollachius virens","Pomacanthus imperator","Pomacentrus","Pomatoschistus microps","Pomatoschistus minutus","Pomatoschistus pictus","Porichthys notatus","Pseudanthias squamipinnis","Ptereleotris evides","Pterocaesio marri","Pycnochromis nigrurus","Rattus","Rhacochilus toxotes","Rhacochilus vacca","Rhynchobatus djiddensis","Salmo trutta","Sardinella maderensis","Sardinops sagax","Sargocentron diadema","Scarus","Scarus rubroviolaceus","Scophthalmus rhombus","Scorpaenichthys marmoratus","Sebastes","Sebastes gilli","Siganus luridus","Sillago sihama","Solea solea","Sparisoma cretense","Sparus aurata","Sphyraena jello","Spinachia spinachia","Sprattus sprattus","Squalus acanthias","Stenella attenuata","Stethojulis interrupta","Sufflamen","Sufflamen chrysopterum","Sufflamen fraenatum","Symphodus bailloni","Symphodus melops","Syngnathus acus","Syngnathus rostellatus","Syngnathus typhle","Taeniurops","Taeniurops meyeni","Taurulus bubalis","Toxabramis swinhonis","Trachinocephalus myops","Triaenodon obesus","Trisopterus esmarkii","Trisopterus luscus","Tursiops aduncus","Uria aalge","Zalophus californianus","Zoarces viviparus","Acanthurus olivaceus","Arothron","Arothron hispidus","Balistoides conspicillum","Chaetodon auriga","Chromileptes altivelis","Chrysiptera","Diagramma","Gymnomuraena zebra","Gymnothorax flavimarginatus","Gymnothorax kidako","Hemitaurichthys","Hippocampus kuda","Holacanthus ciliaris","Parupeneus cyclostomus","Plectorhinchus vittatus","Pomacanthus","Scomberesox saurus","Zebrasoma","Zebrasoma desjardinii","Zebrasoma velifer","location_abbreviation","location","site.name","country","latitude","longitude","collection_date","type","via","preservation","replicate","PCR_primer_well","extraction","weight_range_mg","weight_g","weight_class","primer","time","sequence.run","Diver","Partnership","Main.Contact","ocean_basin","ices_ecor","ices_area","ices_ea","mp_id","gauze","richness"
"71","sample.5BtLIV_MPbC_Cath",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18831,0,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LIV","Liverpool","Dukes Dock, Liverpool","England",53.398886,-2.990926,"December 3, 2022","MP","SCUBA","b","C_Cath","5Bt","QBT","20-40",NA,"standard","tele02",38,2,"Cath","Seasearch","Wendy Northway","North Atlantic","Celtic Seas","7.a","Celtic Seas7.a","LIV_3","hott",6
"72","sample.5C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6C","5C","MUT","20-40",0.32,"standard","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",0
"73","sample.5C_E_CLAS_NOR_Jul22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NOR","Bergen","Dogfish Walk, Bergen, Norway","Norway",60.53167,5.107718,"July 15, 2022","MP","SCUBA","b","5C","","MUT","20-40",NA,"standard","tele02",41,4,"Natasha Yates","Halton Charters Ltd","Bob Halton","North Atlantic","Greater North Sea","4.a","Greater North Sea4.a","NOR_5","hotf",5
"74","sample.5C_PLYM_Fi_Jul22",0,0,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,914,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,667,4613,0,0,0,0,0,6638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PLYM","Plymouth","Mount Batten, Plymouth","England",50.358,-4.13165,"June 17, 2022","MP","snorkel","Et","5C","","MUT","20-40",NA,"standard","tele02",60,4,"group","Seasearch","Fiona Crouch","North Atlantic","Celtic Seas","7.e","Celtic Seas7.e","PLYM_4","ham",12
"75","sample.5CtLIV_MPbB_Rosie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LIV","Liverpool","Dukes Dock, Liverpool","England",53.398886,-2.990926,"December 3, 2022","MP","SCUBA","b","B_Rosie","5Ct","QBT","20-40",NA,"standard","tele02",38,2,"Rosie","Seasearch","Wendy Northway","North Atlantic","Celtic Seas","7.a","Celtic Seas7.a","LIV_2","hott",0
"76","sample.5D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","5A","5D","MUT","60-80",0.79,"medium","tele02",77,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_1","hotf",4
"77","sample.5DtLIV_MPbA_Wendy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LIV","Liverpool","Dukes Dock, Liverpool","England",53.398886,-2.990926,"December 3, 2022","MP","SCUBA","b","A_Wendy","5Dt","QBT","20-40",NA,"standard","tele02",38,2,"Wendy","Seasearch","Wendy Northway","North Atlantic","Celtic Seas","7.a","Celtic Seas7.a","LIV_1","hott",4
"78","sample.5E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","5B","5E","MUT","60-80",0.61,"medium","tele02",77,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_1","hotf",2
"79","sample.5Et10BLUE_MPEtA_",142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,0,14406,0,0,0,0,15,0,0,0,0,0,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","A","5Et","QBT","20-40",NA,"standard","tele02",10,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_1","whole",6
"80","sample.5F",0,0,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","5C","5F","MUT","60-80",0.78,"medium","tele02",77,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_1","hotf",7
"81","sample.5Ft10BLUE_MPEtB_",878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,221,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6182,0,0,0,0,0,0,0,0,0,0,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","B","5Ft","QBT","20-40",NA,"standard","tele02",10,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_1","whole",6
"82","sample.5G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6A","5G","MUT","60-80",0.61,"medium","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",0
"83","sample.5Gt30BLUE_MPEtA_",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","A","5Gt","QBT","20-40",NA,"standard","tele02",30,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_2","whole",1
"84","sample.5H",0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOR","Dorset","South Beach 1, Studland Bay, Dorset","England",50.642283,-1.941017,"July 5, 2022","MP","SCUBA","Et","6B","5H","MUT","60-80",0.64,"medium","tele02",90,1,"group","Natural England","Sarah Meek","North Atlantic","Greater North Sea","7.d","Greater North Sea7.d","DOR_2","hotf",7
"85","sample.5Ht30BLUE_MPEtB_",9487,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,46,0,14,26572,0,0,0,0,0,10,0,0,0,0,"BLUE","Blue Planet Aquarium","Coral Cave, Blue Planet, Ellesmere Port","coral cave",NA,NA,"March 9, 2023","MP","soak","Et","B","5Ht","QBT","20-40",NA,"standard","tele02",30,2,NA,"Blue Planet Aquarium","Ela Johnson",NA,NA,NA,NA,"BPC_2","whole",11
