dme2_000001513;size=184;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Gadiformes(1.00),f:Gadidae(1.00),g:Gadus(0.79),s:Gadus_chalcogrammus(0.79)	+	k:Animalia,p:Chordata,c:Teleostei,o:Gadiformes,f:Gadidae,g:Gadus,s:Gadus_chalcogrammus
dme2_000005740;size=183;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(1.00)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000003303;size=162;				
dme2_000000883;size=173;				
dme2_000002024;size=223;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(0.73)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000011430;size=129;				
dme2_000001285;size=152;				
dme2_000002797;size=153;				
dme2_000005429;size=224;				
dme2_000006294;size=153;				
dme2_000001811;size=153;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(0.48),f:Lutjanidae(0.36),g:Lutjanus(0.36),s:Lutjanus_fulviflamma(0.08)	+	k:Animalia,p:Chordata,c:Teleostei
dme2_000009321;size=153;				
dme2_000005729;size=130;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Eupercaria/misc(1.00),f:Caesionidae(1.00),g:Caesio(1.00),s:Caesio_caerulaurea(1.00)	+	k:Animalia,p:Chordata,c:Teleostei,o:Eupercaria/misc,f:Caesionidae,g:Caesio,s:Caesio_caerulaurea
dme2_000001924;size=132;				
dme2_000002938;size=146;	k:Animalia(1.00),p:Chordata(1.00),c:Teleostei(1.00),o:Ovalentaria/misc(1.00),f:Pomacentridae(1.00),g:Abudefduf(1.00),s:Abudefduf_abdominalis(0.60)	+	k:Animalia,p:Chordata,c:Teleostei,o:Ovalentaria/misc,f:Pomacentridae,g:Abudefduf
dme2_000000397;size=152;	k:Animalia(1.00),p:Chordata(1.00),c:Elasmobranchii(1.00),o:Myliobatiformes(1.00),f:Dasyatidae(1.00),g:Hypanus(1.00),s:Hypanus_americanus(0.84)	+	k:Animalia,p:Chordata,c:Elasmobranchii,o:Myliobatiformes,f:Dasyatidae,g:Hypanus,s:Hypanus_americanus
dme2_000003774;size=128;				
